accuracy,f1_score,precision,label,training_time_sec,used_smote
0.16785272277227722,0.1654360130180304,0.2312764368745375,incident_category,338.65075302124023,True
0.4137983167867762,0.4139812919016382,0.4933068262940736,crime_type_super,81.60056185722351,True
0.7221858473936036,0.7575463460426163,0.8086073206965657,crime_type_violent,50.04057812690735,True
0.6617980357592546,0.5799370028703813,0.6585821340947879,crime_type_occupation,26.44623589515686,False
