accuracy,f1_score,precision,label,training_time_sec,used_smote
0.16125206270627063,0.16157921649375334,0.2334115904504188,incident_category,387.77001690864563,True
0.4146046464748274,0.4150612758024803,0.4936912266831756,crime_type_super,90.52497005462646,True
0.7444472425081843,0.7721062866576941,0.8094320791015662,crime_type_violent,58.37827110290527,True
0.6647695794510199,0.5898378803091662,0.659853299231845,crime_type_occupation,30.081212997436523,False
